,PRICE_NEW,BRANDNAME,KM_INT,FUEL,BODY,GEARBOX,DRIVE,COLOR,AGE,ENGINERANGE
1702,4100000,Maruti Suzuki,2900.0,Petrol,SUV,Manual,2WD,White,0,1001-1500(cc)
1705,1000000,Mahindra,144000.0,Diesel,SUV,Automatic,2WD,Maroon,18,2501-2900(cc)
1706,1000000,Mahindra,150000.0,Diesel,SUV,Automatic,2WD,Maroon,18,2501-2900(cc)
1709,875000,Mahindra,67158.0,Diesel,SUV,Manual,4WD,Maroon,17,1501-2000(cc)
1710,1655000,Mahindra,85000.0,Diesel,SUV,Manual,4WD,White,15,2501-2900(cc)
1711,1400000,Mahindra,218000.0,Diesel,SUV,Manual,4WD,White,15,2501-2900(cc)
1713,975000,Mahindra,75000.0,Diesel,SUV,Manual,4WD,White,15,2001-2500(cc)
1714,799000,Mahindra,65000.0,Diesel,SUV,Manual,2WD,White,15,2501-2900(cc)
1715,2450000,Mahindra,88000.0,Diesel,SUV,Manual,4WD,Other Colors,13,2501-2900(cc)
1716,1150000,Mahindra,100000.0,Diesel,Pickup,Automatic,2WD,Other Colors,13,2501-2900(cc)
1717,1900000,Mahindra,150000.0,Diesel,SUV,Manual,4WD,Black,12,2501-2900(cc)
1718,1900000,Mahindra,100000.0,Diesel,Pickup,Manual,4WD,Other Colors,12,2501-2900(cc)
1720,1800000,Mahindra,200000.0,Petrol,SUV,Manual,2WD,Other Colors,13,2501-2900(cc)
1721,1250000,Mahindra,75000.0,Diesel,Pickup,Manual,2WD,White,13,2001-2500(cc)
1723,1950000,Mahindra,77000.0,Diesel,SUV,Manual,4WD,White,13,2501-2900(cc)
1724,1050000,Mahindra,70000.0,Diesel,Pickup,Manual,2WD,White,12,2501-2900(cc)
1727,2000000,Mahindra,94000.0,Diesel,Pickup,Manual,4WD,Other Colors,11,2001-2500(cc)
1730,1100000,Mahindra,90000.0,Diesel,Pickup,Manual,4WD,White,11,2001-2500(cc)
1731,700000,Mahindra,70000.0,Diesel,SUV,Manual,4WD,White,10,2501-2900(cc)
1733,1800000,Mahindra,60000.0,Diesel,SUV,Automatic,4WD,Brown,10,2501-2900(cc)
1734,3000000,Mahindra,61000.0,Diesel,SUV,Automatic,4WD,Maroon,9,2001-2500(cc)
1736,3200000,Mahindra,90000.0,Diesel,SUV,Automatic,4WD,Red,10,2001-2500(cc)
1737,1050000,Mahindra,70000.0,Diesel,Pickup,Manual,4WD,White,10,2001-2500(cc)
1738,3000000,Mahindra,99038.0,Diesel,SUV,Manual,2WD,White,10,2001-2500(cc)
1740,900000,Mahindra,80000.0,Diesel,Pickup,Manual,2WD,White,9,2001-2500(cc)
1741,1800000,Mahindra,40000.0,Petrol,SUV,Manual,2WD,Blue,8,1001-1500(cc)
1742,1000000,Mahindra,100000.0,Diesel,Pickup,Automatic,2WD,Other Colors,9,2001-2500(cc)
1743,2200000,Mahindra,120000.0,Diesel,SUV,Manual,4WD,Maroon,9,2001-2500(cc)
1745,435000,Mahindra,100000.0,Diesel,Pickup,Manual,2WD,Red,9,0-1000(cc)
1746,3500000,Mahindra,80000.0,Diesel,Pickup,Manual,4WD,Silver,9,2501-2900(cc)
1748,1400000,Mahindra,104000.0,Diesel,Pickup,Automatic,2WD,White,9,2501-2900(cc)
1749,999999,Mahindra,58000.0,Diesel,Pickup,Manual,2WD,White,9,2501-2900(cc)
1750,1150000,Mahindra,79000.0,Diesel,Pickup,Manual,2WD,White,9,2501-2900(cc)
1751,2450000,Mahindra,55000.0,Petrol,SUV,Manual,2WD,White,9,2001-2500(cc)
1752,3350000,Mahindra,100000.0,Petrol,SUV,Automatic,2WD,Gray,8,2901-above(cc)
1754,2000000,Mahindra,74000.0,Diesel,SUV,Manual,2WD,Other Colors,8,2501-2900(cc)
1756,2625000,Mahindra,55000.0,Diesel,SUV,Automatic,2WD,Other Colors,8,2001-2500(cc)
1759,4000000,Mahindra,45772.0,Diesel,SUV,Manual,2WD,Silver,8,2001-2500(cc)
1760,2750000,Mahindra,133000.0,Diesel,SUV,Manual,2WD,White,8,2001-2500(cc)
1761,2074999,Mahindra,77000.0,Diesel,Pickup,Manual,4WD,White,8,2001-2500(cc)
1765,3150000,Mahindra,71000.0,Diesel,SUV,Manual,4WD,White,8,2001-2500(cc)
1767,1575000,Mahindra,55000.0,Diesel,SUV,Manual,2WD,White,8,2501-2900(cc)
1768,2350000,Mahindra,309000.0,Diesel,SUV,Manual,2WD,White,8,2501-2900(cc)
1769,3350000,Mahindra,67000.0,Diesel,SUV,Manual,4WD,White,8,2001-2500(cc)
1771,1350000,Mahindra,75500.0,Diesel,Pickup,Manual,2WD,Black,7,1501-2000(cc)
1772,2400000,Mahindra,45000.0,Diesel,SUV,Manual,2WD,Blue,7,1001-1500(cc)
1773,2490000,Mahindra,44000.0,Diesel,Pickup,Automatic,4WD,Brown,7,2501-2900(cc)
1774,2000000,Mahindra,82000.0,Diesel,Pickup,Manual,2WD,Brown,7,2501-2900(cc)
1776,2500000,Mahindra,69000.0,Diesel,Pickup,Manual,4WD,Other Colors,7,2001-2500(cc)
1777,2200000,Mahindra,81000.0,Diesel,Pickup,Manual,4WD,Other Colors,6,2001-2500(cc)
1778,3200000,Mahindra,105000.0,Diesel,SUV,Manual,4WD,Gray,7,2001-2500(cc)
1779,1550000,Mahindra,46000.0,Petrol,SUV,Manual,4WD,Gray,7,1001-1500(cc)
1780,1900000,Mahindra,59000.0,Petrol,SUV,Manual,2WD,Gray,7,1001-1500(cc)
1781,775000,Mahindra,9200.0,Diesel,Pickup,Manual,2WD,Maroon,7,0-1000(cc)
1782,2590000,Mahindra,62000.0,Diesel,SUV,Automatic,2WD,Maroon,7,1001-1500(cc)
1784,3300000,Mahindra,42000.0,Diesel,SUV,Manual,4WD,Other Colors,7,2501-2900(cc)
1786,1475000,Mahindra,37000.0,Petrol,SUV,Manual,2WD,Other Colors,7,1001-1500(cc)
1788,550000,Mahindra,55000.0,Diesel,Pickup,Manual,2WD,Red,7,0-1000(cc)
1792,1950000,Mahindra,70000.0,Diesel,Pickup,Manual,4WD,Silver,7,2001-2500(cc)
1794,2200000,Mahindra,39000.0,Diesel,SUV,Manual,2WD,Silver,7,1501-2000(cc)
1795,2950000,Mahindra,116000.0,Diesel,SUV,Manual,2WD,Silver,7,2001-2500(cc)
1796,2425000,Mahindra,69000.0,Diesel,SUV,Manual,2WD,Silver,7,2001-2500(cc)
1797,3675000,Mahindra,81000.0,Diesel,SUV,Manual,4WD,Silver,7,2001-2500(cc)
1799,2250000,Mahindra,70000.0,Diesel,Pickup,Manual,4WD,Silver,7,2001-2500(cc)
1800,2400000,Mahindra,18000.0,Diesel,SUV,Automatic,2WD,Silver,7,0-1000(cc)
1801,2160000,Mahindra,73000.0,Diesel,Pickup,Manual,4WD,Silver,7,2001-2500(cc)
1806,1750000,Mahindra,73000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
1807,1450000,Mahindra,42000.0,Diesel,SUV,Manual,4WD,White,7,1001-1500(cc)
1808,3250000,Mahindra,160000.0,Diesel,SUV,Manual,4WD,White,7,2001-2500(cc)
1809,3675000,Mahindra,100000.0,Diesel,SUV,Manual,4WD,White,7,2001-2500(cc)
1810,1500000,Mahindra,50000.0,Diesel,Pickup,Manual,4WD,White,7,2001-2500(cc)
1811,2525000,Mahindra,47000.0,Diesel,SUV,Automatic,2WD,White,7,1001-1500(cc)
1812,1290000,Mahindra,76520.0,Diesel,Pickup,Manual,4WD,White,7,2001-2500(cc)
1813,1650000,Mahindra,80000.0,Diesel,Pickup,Manual,4WD,White,7,2501-2900(cc)
1816,2250000,Mahindra,60000.0,Diesel,Pickup,Manual,4WD,White,7,2001-2500(cc)
1817,1750000,Mahindra,28532.0,Petrol,Hatchback,Manual,2WD,White,7,1001-1500(cc)
1822,3500000,Mahindra,100000.0,Diesel,SUV,Manual,4WD,Silver,6,2001-2500(cc)
1823,3800000,Mahindra,65000.0,Diesel,SUV,Manual,4WD,Silver,6,2001-2500(cc)
1825,2125000,Mahindra,93000.0,Diesel,SUV,Manual,4WD,White,6,2001-2500(cc)
1827,1250000,Mahindra,65000.0,Diesel,Pickup,Manual,2WD,White,6,2501-2900(cc)
1828,650000,Mahindra,53000.0,Diesel,Van,Manual,2WD,White,6,0-1000(cc)
1831,2500000,Mahindra,55000.0,Diesel,Pickup,Manual,4WD,White,6,2001-2500(cc)
1833,650000,Mahindra,85000.0,Diesel,Pickup,Manual,2WD,White,5,0-1000(cc)
1837,3500000,Mahindra,63000.0,Diesel,SUV,Manual,4WD,Black,5,2001-2500(cc)
1838,2200000,Mahindra,53000.0,Diesel,Pickup,Manual,4WD,Brown,5,2001-2500(cc)
1839,2300000,Mahindra,29000.0,Diesel,SUV,Manual,2WD,Red,5,1001-1500(cc)
1840,4250000,Mahindra,70000.0,Diesel,SUV,Manual,4WD,Silver,5,2001-2500(cc)
1841,4200000,Mahindra,66000.0,Diesel,SUV,Manual,4WD,Silver,5,2001-2500(cc)
1842,4150000,Mahindra,67000.0,Diesel,SUV,Manual,4WD,Silver,5,2001-2500(cc)
1843,3875000,Mahindra,52000.0,Diesel,SUV,Manual,2WD,Silver,5,2001-2500(cc)
1844,3650000,Mahindra,93000.0,Diesel,SUV,Manual,2WD,Silver,5,2001-2500(cc)
1845,3800000,Mahindra,80000.0,Diesel,SUV,Manual,2WD,Silver,5,2001-2500(cc)
1846,3300000,Mahindra,48000.0,Diesel,SUV,Manual,4WD,Silver,5,2001-2500(cc)
1847,4300000,Mahindra,75000.0,Diesel,SUV,Automatic,4WD,Silver,4,2001-2500(cc)
1848,2050000,Mahindra,55000.0,Petrol,SUV,Manual,2WD,Silver,5,1001-1500(cc)
1851,1300000,Mahindra,200000.0,Diesel,Pickup,Manual,2WD,White,5,2501-2900(cc)
1852,1700000,Mahindra,38000.0,Diesel,Pickup,Manual,4WD,White,5,2501-2900(cc)
1853,2140000,Mahindra,55000.0,Diesel,Pickup,Manual,4WD,White,5,2501-2900(cc)
1854,2150000,Mahindra,55000.0,Diesel,Pickup,Manual,4WD,White,5,2501-2900(cc)
1856,2075000,Mahindra,45000.0,Diesel,Pickup,Manual,4WD,Other Colors,4,2501-2900(cc)
1857,4200000,Mahindra,61525.0,Diesel,SUV,Manual,4WD,Red,4,2001-2500(cc)
1859,4500000,Mahindra,70000.0,Diesel,SUV,Manual,4WD,Silver,4,2001-2500(cc)
1860,4200000,Mahindra,90000.0,Diesel,SUV,Manual,4WD,Silver,3,2001-2500(cc)
1862,1900000,Mahindra,60000.0,Diesel,SUV,Automatic,4WD,White,4,1001-1500(cc)
1864,1900000,Mahindra,69000.0,Diesel,Pickup,Manual,2WD,White,4,2501-2900(cc)
1865,1400000,Mahindra,65000.0,Diesel,Pickup,Manual,2WD,Other Colors,4,2501-2900(cc)
1866,1625000,Mahindra,22000.0,Diesel,Pickup,Automatic,4WD,White,4,2501-2900(cc)
1869,5350000,Mahindra,72800.0,Diesel,SUV,Automatic,2WD,Silver,3,1501-2000(cc)
1870,4500000,Mahindra,50000.0,Diesel,SUV,Manual,4WD,Silver,3,1501-2000(cc)
1871,4100000,Mahindra,45000.0,Diesel,SUV,Manual,4WD,Silver,2,2001-2500(cc)
1872,2100000,Mahindra,33000.0,Diesel,Pickup,Manual,4WD,White,3,2501-2900(cc)
1873,1200000,Mahindra,33000.0,Diesel,Pickup,Manual,2WD,Brown,2,0-1000(cc)
1874,4900000,Mahindra,30000.0,Diesel,SUV,Manual,4WD,Brown,2,1501-2000(cc)
1875,1200000,Mahindra,15000.0,Diesel,Pickup,Automatic,2WD,Brown,2,0-1000(cc)
1876,1800000,Mahindra,60000.0,Diesel,Pickup,Manual,2WD,Other Colors,2,2501-2900(cc)
1878,4950000,Mahindra,38000.0,Diesel,SUV,Manual,4WD,Silver,2,1501-2000(cc)
1881,3600000,Mahindra,51000.0,Diesel,Pickup,Manual,4WD,Silver,2,2001-2500(cc)
1882,5100000,Mahindra,16000.0,Diesel,SUV,Manual,4WD,Silver,1,1501-2000(cc)
1884,2000000,Mahindra,40000.0,Diesel,Pickup,Automatic,2WD,White,2,2501-2900(cc)
1885,6150000,Mahindra,42000.0,Diesel,SUV,Manual,4WD,White,2,1501-2000(cc)
1886,2050000,Mahindra,9900.0,Diesel,Pickup,Automatic,2WD,White,2,2501-2900(cc)
1887,2700000,Mahindra,30000.0,Petrol,Pickup,Automatic,4WD,White,1,2501-2900(cc)
1936,475000,Kia,80000.0,Petrol,Van,Manual,4WD,Other Colors,27,1001-1500(cc)
1937,635000,Kia,90000.0,Petrol,SUV,Manual,4WD,Other Colors,21,1501-2000(cc)
1938,775000,Kia,100000.0,Diesel,SUV,Manual,4WD,Maroon,22,1501-2000(cc)
1940,600000,Kia,89000.0,Petrol,Sedan,Automatic,2WD,Silver,22,1501-2000(cc)
1943,800000,Kia,66000.0,Petrol,SUV,Manual,4WD,White,21,1501-2000(cc)
1944,380000,Kia,75000.0,Petrol,Sedan,Manual,4WD,Other Colors,20,1501-2000(cc)
1946,375000,Kia,115000.0,Petrol,Hatchback,Manual,2WD,White,20,1001-1500(cc)
1947,375000,Kia,75000.0,Petrol,Sedan,Manual,2WD,White,20,1001-1500(cc)
1948,1150000,Kia,49500.0,Diesel,SUV,Manual,2WD,Black,19,1501-2000(cc)
1949,1600000,Kia,71000.0,Diesel,SUV,Manual,4WD,Black,19,1501-2000(cc)
1950,650000,Kia,71000.0,Petrol,Sedan,Manual,2WD,Blue,19,1001-1500(cc)
1951,800000,Kia,65000.0,Diesel,Sedan,Manual,2WD,Gray,19,1001-1500(cc)
1952,575000,Kia,85000.0,Petrol,Hatchback,Manual,2WD,Other Colors,19,1001-1500(cc)
1954,650000,Kia,90000.0,Petrol,Hatchback,Manual,2WD,Silver,19,1001-1500(cc)
1955,625000,Kia,65000.0,Petrol,Hatchback,Manual,2WD,Black,18,0-1000(cc)
1957,670000,Kia,103500.0,Petrol,Hatchback,Manual,2WD,Blue,18,1001-1500(cc)
1958,1475000,Kia,7200.0,Diesel,SUV,Manual,4WD,Brown,18,2001-2500(cc)
1960,1355000,Kia,56000.0,Diesel,SUV,Automatic,4WD,Red,18,1501-2000(cc)
1961,1750000,Kia,100000.0,Diesel,SUV,Automatic,4WD,Silver,18,1501-2000(cc)
1964,720000,Kia,68000.0,Petrol,Hatchback,Manual,2WD,Other Colors,17,1001-1500(cc)
1965,839999,Kia,45000.0,Petrol,Hatchback,Automatic,2WD,Black,16,1001-1500(cc)
1966,1200000,Kia,80000.0,Petrol,Sedan,Manual,2WD,Blue,16,1501-2000(cc)
1967,825000,Kia,77000.0,Petrol,Sedan,Manual,2WD,Blue,16,1001-1500(cc)
1968,2100000,Kia,85000.0,Diesel,SUV,Manual,4WD,Brown,16,1501-2000(cc)
1969,8750000,Kia,92000.0,Petrol,Hatchback,Automatic,2WD,Gray,16,1001-1500(cc)
1972,810000,Kia,50000.0,Petrol,Sedan,Manual,2WD,Red,16,1001-1500(cc)
1974,1275000,Kia,65000.0,Petrol,SUV,Manual,2WD,Silver,16,1501-2000(cc)
1975,850000,Kia,74000.0,Petrol,Sedan,Manual,2WD,Silver,16,1001-1500(cc)
1976,825000,Kia,60000.0,Petrol,Sedan,Manual,2WD,Black,15,1501-2000(cc)
1977,700000,Kia,67000.0,Petrol,Sedan,Manual,2WD,Blue,15,1001-1500(cc)
1980,1725000,Kia,76000.0,Diesel,SUV,Manual,2WD,Other Colors,15,1501-2000(cc)
1981,920000,Kia,78000.0,Petrol,Sedan,Manual,2WD,Red,15,1001-1500(cc)
1983,1800000,Kia,36000.0,Petrol,Sedan,Manual,2WD,Silver,15,1501-2000(cc)
1984,850000,Kia,68000.0,Petrol,SUV,Automatic,4WD,Other Colors,14,0-1000(cc)
1985,2000000,Kia,85000.0,Diesel,SUV,Manual,4WD,Black,13,1501-2000(cc)
1986,1115000,Kia,67000.0,Petrol,Hatchback,Manual,2WD,Other Colors,14,1001-1500(cc)
1987,750000,Kia,65000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
1988,975000,Kia,57000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
1990,2450000,Kia,70000.0,Diesel,SUV,Automatic,4WD,Other Colors,14,1501-2000(cc)
1991,1850000,Kia,75000.0,Diesel,SUV,Manual,4WD,Silver,14,1501-2000(cc)
1992,5500000,Kia,55000.0,Diesel,SUV,Automatic,4WD,Silver,14,2001-2500(cc)
1993,985000,Kia,57000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
1994,1250000,Kia,56000.0,Petrol,Sedan,Manual,2WD,Silver,14,1001-1500(cc)
1996,1075000,Kia,54000.0,Petrol,Hatchback,Manual,2WD,Blue,13,1001-1500(cc)
1997,1095000,Kia,67000.0,Petrol,Hatchback,Manual,2WD,Blue,13,1001-1500(cc)
1998,950000,Kia,75000.0,Petrol,Hatchback,Manual,2WD,Blue,13,1001-1500(cc)
1999,2300000,Kia,85000.0,Petrol,SUV,Manual,4WD,Brown,13,1501-2000(cc)
2000,2100000,Kia,66000.0,Petrol,Sedan,Manual,2WD,Gray,13,1501-2000(cc)
2001,2750000,Kia,71671.0,Diesel,SUV,Manual,4WD,Red,13,1501-2000(cc)
2004,5500000,Kia,75000.0,Diesel,SUV,Automatic,4WD,Silver,13,2001-2500(cc)
2005,2600000,Kia,56000.0,Petrol,SUV,Automatic,4WD,Silver,13,1501-2000(cc)
2006,1118500,Kia,45000.0,Diesel,SUV,Automatic,4WD,Other Colors,12,1001-1500(cc)
2007,1175000,Kia,58000.0,Petrol,SUV,Automatic,4WD,Other Colors,12,1001-1500(cc)
2008,1175000,Kia,47000.0,Petrol,SUV,Automatic,4WD,Other Colors,12,1001-1500(cc)
2009,3950000,Kia,58000.0,Petrol,SUV,Manual,4WD,Other Colors,11,1501-2000(cc)
2010,1125000,Kia,38800.0,Petrol,Hatchback,Manual,2WD,Black,12,1001-1500(cc)
2012,1275000,Kia,63000.0,Petrol,Hatchback,Manual,2WD,Other Colors,12,1001-1500(cc)
2013,1300000,Kia,59000.0,Petrol,Hatchback,Manual,2WD,Brown,12,1001-1500(cc)
2014,2780000,Kia,130000.0,Diesel,SUV,Manual,2WD,Gray,11,1501-2000(cc)
2016,2900000,Kia,48000.0,Petrol,SUV,Automatic,4WD,Gray,12,1501-2000(cc)
2017,3500000,Kia,100000.0,Diesel,SUV,Automatic,4WD,Maroon,12,1501-2000(cc)
2020,3200000,Kia,48000.0,Petrol,SUV,Manual,4WD,Silver,12,1501-2000(cc)
2022,1575000,Kia,52000.0,Petrol,Hatchback,Automatic,2WD,Gray,11,1001-1500(cc)
2023,2800000,Kia,25000.0,Petrol,Sedan,Automatic,2WD,Gray,11,1501-2000(cc)
2024,2000000,Kia,50000.0,Petrol,SUV,Manual,2WD,Silver,11,1501-2000(cc)
2025,2699000,Kia,57000.0,Petrol,SUV,Manual,4WD,White,11,1501-2000(cc)
2028,4100000,Kia,41000.0,Petrol,SUV,Automatic,4WD,Maroon,10,1501-2000(cc)
2030,1355000,Kia,63000.0,Petrol,Hatchback,Manual,2WD,Gray,9,1001-1500(cc)
2031,2200000,Kia,66000.0,Diesel,SUV,Manual,2WD,Maroon,9,1501-2000(cc)
2032,1975000,Kia,34000.0,Petrol,Hatchback,Automatic,2WD,Other Colors,9,1001-1500(cc)
2034,2000000,Kia,57000.0,Diesel,SUV,Manual,2WD,Red,9,1501-2000(cc)
2035,2599999,Kia,53000.0,Petrol,SUV,Manual,4WD,Red,8,1501-2000(cc)
2038,1000000,Kia,65000.0,Petrol,Sedan,Manual,2WD,Blue,8,1501-2000(cc)
2045,5100000,Kia,48000.0,Petrol,SUV,Manual,4WD,Blue,7,1501-2000(cc)
2046,5900000,Kia,49000.0,Diesel,SUV,Automatic,4WD,Brown,6,1501-2000(cc)
2047,1950000,Kia,9000.0,Petrol,Hatchback,Manual,2WD,Brown,7,0-1000(cc)
2048,5500000,Kia,36000.0,Petrol,SUV,Manual,4WD,Other Colors,7,1501-2000(cc)
2050,1450000,Kia,80000.0,Petrol,SUV,Automatic,4WD,Other Colors,7,1001-1500(cc)
2053,1500000,Kia,66000.0,Petrol,Van,Manual,2WD,Red,6,0-1000(cc)
2055,5000000,Kia,64000.0,Petrol,SUV,Manual,4WD,Silver,7,1501-2000(cc)
2056,4900000,Kia,64500.0,Petrol,SUV,Manual,4WD,Silver,7,1501-2000(cc)
2058,6750000,Kia,36000.0,Diesel,SUV,Automatic,4WD,Other Colors,6,1501-2000(cc)
2063,8500000,Kia,45000.0,Diesel,SUV,Automatic,4WD,White,6,2001-2500(cc)
2064,6000000,Kia,39700.0,Petrol,SUV,Manual,4WD,White,6,1501-2000(cc)
2065,6700000,Kia,21890.0,Diesel,SUV,Manual,4WD,Other Colors,4,1501-2000(cc)
2066,5600000,Kia,35000.0,Petrol,SUV,Manual,2WD,Gray,5,1501-2000(cc)
2068,5275000,Kia,33000.0,Petrol,SUV,Manual,2WD,Silver,5,1501-2000(cc)
2069,5250000,Kia,27000.0,Petrol,SUV,Automatic,2WD,White,4,1501-2000(cc)
2070,724999,Kia,80000.0,Petrol,SUV,Automatic,4WD,Blue,4,0-1000(cc)
2071,8500000,Kia,22000.0,Diesel,SUV,Automatic,4WD,Other Colors,4,1501-2000(cc)
2072,5800000,Kia,34000.0,Petrol,SUV,Automatic,2WD,Gray,4,1501-2000(cc)
2073,9000000,Kia,12000.0,Diesel,Van,Automatic,2WD,Maroon,4,2001-2500(cc)
2074,8990000,Kia,28290.0,Diesel,SUV,Automatic,4WD,Silver,3,1501-2000(cc)
2075,5499000,Kia,15240.0,Petrol,SUV,Manual,2WD,Silver,4,1501-2000(cc)
2077,5650000,Kia,24000.0,Petrol,SUV,Manual,2WD,White,4,1501-2000(cc)
2078,5699000,Kia,27500.0,Petrol,SUV,Manual,2WD,White,4,1501-2000(cc)
2079,7000000,Kia,13400.0,Petrol,SUV,Manual,2WD,White,3,1501-2000(cc)
2080,5100000,Kia,33000.0,Petrol,SUV,Automatic,2WD,Black,3,1001-1500(cc)
2081,4300000,Kia,35000.0,Petrol,SUV,Manual,2WD,Gray,3,1001-1500(cc)
2082,5100000,Kia,57254.0,Diesel,SUV,Manual,2WD,Maroon,3,1001-1500(cc)
2084,4490000,Kia,21000.0,Petrol,SUV,Manual,2WD,Other Colors,3,1001-1500(cc)
2085,5200000,Kia,45000.0,Diesel,SUV,Automatic,2WD,Red,3,1001-1500(cc)
2087,4475000,Kia,30000.0,Petrol,SUV,Manual,2WD,White,3,1001-1500(cc)
2088,4850000,Kia,19000.0,Petrol,SUV,Manual,2WD,White,3,1501-2000(cc)
2089,4300000,Kia,18000.0,Petrol,SUV,Manual,2WD,Black,2,1001-1500(cc)
2090,5550000,Kia,15000.0,Petrol,SUV,Automatic,2WD,Gray,2,1001-1500(cc)
2093,4800000,Kia,17000.0,Diesel,SUV,Manual,2WD,Silver,2,1001-1500(cc)
2094,2900000,Kia,13300.0,Petrol,SUV,Manual,2WD,Silver,2,1001-1500(cc)
2095,5000000,Kia,22000.0,Petrol,SUV,Manual,2WD,White,2,1001-1500(cc)
2096,4400000,Kia,40000.0,Petrol,SUV,Manual,2WD,White,2,1001-1500(cc)
2097,5500000,Kia,24000.0,Petrol,SUV,Automatic,2WD,White,2,1001-1500(cc)
2101,7500000,Kia,7000.0,Diesel,SUV,Automatic,2WD,Black,1,1001-1500(cc)
2102,5050000,Kia,14000.0,Petrol,SUV,Manual,2WD,Gray,1,1001-1500(cc)
2103,7250000,Kia,10000.0,Diesel,SUV,Automatic,2WD,Maroon,1,1001-1500(cc)
2104,3450000,Kia,5000.0,Petrol,SUV,Manual,2WD,Maroon,1,1001-1500(cc)
2105,3200000,Kia,14000.0,Petrol,SUV,Manual,2WD,Maroon,1,1001-1500(cc)
2106,3400000,Kia,10000.0,Petrol,SUV,Manual,2WD,Gray,1,1001-1500(cc)
2110,5000000,Kia,4000.0,Diesel,SUV,Automatic,2WD,White,1,1001-1500(cc)
2112,3250000,Kia,37000.0,Petrol,SUV,Manual,2WD,White,1,1001-1500(cc)
2116,5000000,Kia,16000.0,Petrol,SUV,Automatic,2WD,White,1,1001-1500(cc)
2117,18390000,Kia,300.0,Diesel,SUV,Automatic,4WD,Maroon,0,1501-2000(cc)
2118,12490000,Kia,2970.0,Petrol,SUV,Automatic,2WD,Other Colors,0,1501-2000(cc)
2150,550000,Hyundai,85000.0,Petrol,Hatchback,Manual,2WD,Gray,23,0-1000(cc)
2151,1225000,Hyundai,70000.0,Petrol,Hatchback,Manual,2WD,Gray,23,1001-1500(cc)
2152,500000,Hyundai,170000.0,Petrol,Hatchback,Manual,2WD,Gray,23,0-1000(cc)
2153,475000,Hyundai,97000.0,Petrol,Hatchback,Manual,2WD,Other Colors,23,0-1000(cc)
2156,495000,Hyundai,128000.0,Petrol,Hatchback,Manual,2WD,Silver,23,0-1000(cc)
2157,475000,Hyundai,42800.0,Petrol,Hatchback,Manual,4WD,Silver,23,1001-1500(cc)
2158,595000,Hyundai,48000.0,Petrol,Hatchback,Manual,2WD,White,23,1001-1500(cc)
2160,250000,Hyundai,150000.0,Petrol,Sedan,Manual,2WD,Gray,22,1001-1500(cc)
2162,625000,Hyundai,80000.0,Petrol,Hatchback,Manual,2WD,White,21,1001-1500(cc)
2163,750000,Hyundai,80000.0,Petrol,Hatchback,Manual,2WD,Blue,20,1001-1500(cc)
2165,590000,Hyundai,90000.0,Diesel,Hatchback,Manual,2WD,Maroon,20,1001-1500(cc)
2170,750000,Hyundai,100000.0,Petrol,Hatchback,Automatic,2WD,White,20,1001-1500(cc)
2171,850000,Hyundai,66000.0,Petrol,Hatchback,Manual,2WD,Other Colors,19,1001-1500(cc)
2172,840000,Hyundai,66500.0,Petrol,Hatchback,Manual,2WD,Gray,19,1001-1500(cc)
2173,750000,Hyundai,75000.0,Petrol,Hatchback,Manual,2WD,Gray,19,1001-1500(cc)
2176,790000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Red,19,1001-1500(cc)
2178,981000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,Silver,19,1001-1500(cc)
2179,840000,Hyundai,90000.0,Petrol,Hatchback,Automatic,4WD,Silver,18,0-1000(cc)
2180,1600000,Hyundai,75000.0,Diesel,SUV,Automatic,4WD,Other Colors,18,1501-2000(cc)
2181,1800000,Hyundai,60000.0,Diesel,SUV,Manual,4WD,Black,17,1501-2000(cc)
2182,1425000,Hyundai,80000.0,Diesel,SUV,Manual,4WD,Blue,18,1501-2000(cc)
2183,860000,Hyundai,70000.0,Petrol,Hatchback,Manual,2WD,Gray,18,1001-1500(cc)
2184,1300000,Hyundai,112000.0,Diesel,SUV,Manual,2WD,Maroon,18,1501-2000(cc)
2185,899000,Hyundai,78000.0,Petrol,Hatchback,Manual,2WD,Silver,18,1001-1500(cc)
2186,1650000,Hyundai,75000.0,Diesel,SUV,Manual,4WD,Blue,17,1501-2000(cc)
2187,915000,Hyundai,80000.0,Petrol,Hatchback,Manual,2WD,Blue,17,1001-1500(cc)
2188,2900000,Hyundai,65000.0,Diesel,SUV,Manual,4WD,Other Colors,16,1501-2000(cc)
2189,950000,Hyundai,100000.0,Petrol,Hatchback,Manual,2WD,Gray,17,1001-1500(cc)
2190,1020000,Hyundai,72000.0,Petrol,Hatchback,Manual,2WD,Gray,17,1001-1500(cc)
2191,1950000,Hyundai,80000.0,Diesel,SUV,Manual,4WD,Other Colors,17,1501-2000(cc)
2193,1000000,Hyundai,71000.0,Petrol,Hatchback,Automatic,2WD,Red,17,0-1000(cc)
2194,1050000,Hyundai,74000.0,Petrol,Hatchback,Manual,2WD,Silver,16,1001-1500(cc)
